candidate_key,date_key,seniority_key,technology_key,years_of_experience,code_challenge_score,technical_interview_score,hired_flag
1752,20220513,2,2,18,8.0,9.0,1
19536,20200612,4,5,10,7.0,2.0,0
44078,20200621,5,13,10,8.0,5.0,0
2879,20210418,5,6,16,10.0,3.0,0
25709,20181209,2,9,22,0.0,1.0,0
23036,20220217,1,6,17,2.0,1.0,0
27646,20210418,2,14,20,3.0,8.0,0
31907,20210817,1,21,7,10.0,5.0,0
1678,20181227,6,10,10,7.0,9.0,1
2258,20180508,7,23,22,10.0,8.0,1
40182,20211029,7,14,12,7.0,7.0,1
48986,20210905,4,10,16,5.0,10.0,0
28177,20181218,7,24,26,4.0,5.0,0
43963,20210107,2,1,22,10.0,9.0,1
31689,20200604,1,9,27,5.0,6.0,0
43721,20210917,7,2,16,9.0,0.0,0
33787,20201212,1,20,22,8.0,3.0,0
35379,20191002,1,2,8,1.0,6.0,0
45271,20181220,3,14,14,7.0,5.0,0
29076,20180518,2,2,7,3.0,8.0,0
36121,20180704,4,8,21,6.0,1.0,0
7057,20180727,5,16,5,0.0,9.0,0
10175,20211217,1,5,12,2.0,3.0,0
22140,20190707,1,15,9,2.0,8.0,0
3840,20210514,5,19,15,1.0,6.0,0
22716,20210413,1,1,15,0.0,7.0,0
19,20220329,7,22,13,5.0,5.0,0
43046,20190510,1,14,8,5.0,0.0,0
19019,20210228,2,14,12,7.0,5.0,0
38970,20200625,2,2,7,10.0,6.0,0
13443,20220621,4,21,8,5.0,5.0,0
16251,20210225,7,6,14,6.0,7.0,0
30578,20210903,4,18,23,2.0,2.0,0
19809,20180206,2,4,27,4.0,10.0,0
13313,20180825,2,14,0,1.0,7.0,0
1743,20191028,6,3,24,2.0,8.0,0
3327,20191124,1,5,22,3.0,2.0,0
17587,20200702,3,14,12,5.0,9.0,0
30454,20190411,4,12,21,3.0,6.0,0
25633,20191207,3,7,17,10.0,10.0,1
44701,20220112,4,21,7,2.0,7.0,0
39206,20180816,4,13,5,6.0,7.0,0
28868,20200816,6,9,18,4.0,6.0,0
19245,20200703,1,2,0,3.0,3.0,0
27987,20190902,2,8,30,1.0,10.0,0
16887,20200722,3,13,29,0.0,4.0,0
11090,20211212,7,16,10,4.0,9.0,0
9876,20210906,1,14,6,5.0,10.0,0
5884,20180601,7,24,25,4.0,7.0,0
24733,20190803,3,4,16,8.0,2.0,0
34918,20181006,5,11,16,5.0,6.0,0
35904,20200915,4,11,15,3.0,0.0,0
44743,20181217,6,11,28,4.0,5.0,0
1297,20181216,3,15,4,4.0,1.0,0
25249,20181101,4,13,19,9.0,3.0,0
24265,20190618,2,8,1,9.0,4.0,0
18641,20211125,3,9,26,0.0,0.0,0
34536,20211222,4,14,22,8.0,3.0,0
17159,20191216,5,4,18,7.0,3.0,0
25996,20210830,5,13,29,5.0,8.0,0
19814,20190703,4,23,4,8.0,3.0,0
40971,20201109,7,16,2,9.0,0.0,0
49197,20191021,2,9,17,1.0,1.0,0
13653,20211107,1,6,2,10.0,10.0,1
20278,20190611,2,2,0,2.0,5.0,0
28841,20210727,6,22,21,9.0,2.0,0
34454,20180624,1,24,8,1.0,3.0,0
17011,20211007,3,13,18,5.0,10.0,0
45401,20191015,1,11,24,7.0,2.0,0
19756,20181216,6,4,25,5.0,6.0,0
176,20200223,5,2,28,0.0,1.0,0
33757,20220510,1,19,19,1.0,5.0,0
28358,20190715,1,14,28,8.0,6.0,0
14830,20211230,1,16,29,7.0,6.0,0
47418,20200828,7,21,20,8.0,8.0,1
12338,20201123,1,3,27,7.0,8.0,1
17609,20191005,4,24,27,2.0,4.0,0
26259,20190507,3,10,1,3.0,4.0,0
38480,20180804,1,23,18,5.0,7.0,0
13019,20210205,3,11,24,1.0,0.0,0
14269,20210826,6,13,3,6.0,8.0,0
30540,20191230,4,17,22,2.0,6.0,0
38376,20210216,2,6,16,3.0,10.0,0
35986,20180606,1,12,17,1.0,2.0,0
26829,20210228,4,8,10,4.0,8.0,0
49769,20210315,4,2,29,1.0,4.0,0
15376,20180216,6,14,19,9.0,8.0,1
18014,20180427,2,1,29,3.0,9.0,0
25341,20210124,2,14,24,5.0,4.0,0
19647,20210116,7,17,8,0.0,8.0,0
43827,20180218,7,10,2,7.0,7.0,1
14379,20210302,6,17,7,7.0,5.0,0
24861,20210907,1,12,5,3.0,1.0,0
41273,20190718,1,14,26,7.0,9.0,1
39981,20210512,6,2,17,8.0,3.0,0
27178,20200201,6,13,28,2.0,10.0,0
8031,20220614,2,17,16,5.0,0.0,0
2783,20201207,5,11,30,10.0,10.0,1
19820,20210706,4,14,20,7.0,9.0,1
29150,20181005,7,10,2,9.0,8.0,1
17263,20180903,7,1,10,1.0,6.0,0
30318,20190920,3,21,7,10.0,9.0,1
5318,20220410,7,14,26,9.0,4.0,0
5873,20180829,3,15,19,2.0,9.0,0
7864,20190808,6,14,18,0.0,1.0,0
44778,20190811,2,20,23,8.0,1.0,0
48243,20210530,1,5,23,0.0,5.0,0
25440,20190728,3,20,11,2.0,0.0,0
22173,20200222,6,13,25,8.0,6.0,0
28453,20210503,3,8,2,3.0,6.0,0
47826,20210820,2,3,23,6.0,6.0,0
47363,20191218,4,4,18,1.0,6.0,0
40428,20180924,1,22,7,4.0,3.0,0
29484,20200307,5,15,24,3.0,2.0,0
7486,20200528,5,19,12,0.0,8.0,0
26897,20190907,2,22,10,8.0,9.0,1
26184,20210307,2,24,30,0.0,10.0,0
2377,20210828,5,20,28,3.0,5.0,0
27429,20220227,5,16,23,5.0,2.0,0
36292,20180823,2,21,9,10.0,9.0,1
22618,20191121,5,13,13,5.0,10.0,0
3280,20180304,7,14,10,6.0,9.0,0
32360,20191230,1,7,18,1.0,2.0,0
1277,20180815,4,13,14,9.0,0.0,0
38418,20201102,6,7,27,5.0,6.0,0
16429,20190329,1,1,2,10.0,9.0,1
2926,20220203,7,3,27,9.0,0.0,0
32680,20200225,7,24,16,5.0,6.0,0
2615,20191028,6,22,30,7.0,7.0,1
32248,20190920,2,1,1,9.0,0.0,0
41329,20180104,5,5,1,7.0,8.0,1
14960,20220227,4,5,13,9.0,7.0,1
25225,20220603,3,10,24,0.0,10.0,0
18522,20210912,3,14,3,9.0,7.0,1
5254,20190119,1,14,23,6.0,0.0,0
4652,20181213,2,2,24,8.0,3.0,0
40615,20200519,3,6,30,10.0,8.0,1
47496,20190922,1,23,19,6.0,4.0,0
39524,20210413,3,18,14,4.0,5.0,0
37948,20180215,3,6,21,10.0,0.0,0
31408,20180630,2,16,30,1.0,2.0,0
36741,20180708,5,1,29,8.0,6.0,0
3046,20190928,6,13,0,4.0,5.0,0
31771,20210503,2,14,20,8.0,6.0,0
23093,20220404,5,4,28,8.0,5.0,0
29163,20180420,7,12,12,10.0,10.0,1
31242,20190417,7,23,19,1.0,3.0,0
8521,20210225,7,23,16,0.0,2.0,0
33137,20200510,5,20,26,2.0,4.0,0
21386,20181111,3,13,29,2.0,9.0,0
18425,20201204,2,6,12,8.0,1.0,0
12923,20210923,4,4,0,6.0,0.0,0
36789,20210831,6,21,15,5.0,1.0,0
41591,20201115,5,19,17,8.0,8.0,1
5513,20210312,4,7,6,6.0,2.0,0
25524,20191024,2,12,12,7.0,2.0,0
14534,20210910,4,19,29,4.0,10.0,0
46729,20191003,2,3,20,10.0,7.0,1
19872,20220424,5,22,9,4.0,2.0,0
14736,20220327,5,3,15,5.0,4.0,0
34692,20180615,1,24,21,1.0,3.0,0
1710,20190212,6,10,16,7.0,1.0,0
25565,20191216,7,7,8,8.0,6.0,0
48378,20181027,6,13,29,5.0,4.0,0
46473,20180722,2,17,8,10.0,6.0,0
27474,20200515,2,14,25,1.0,9.0,0
41251,20220519,5,17,11,10.0,10.0,1
42416,20200212,5,5,10,7.0,6.0,0
15431,20191031,1,11,28,9.0,4.0,0
17957,20211203,1,2,15,5.0,8.0,0
7357,20220204,4,14,23,4.0,6.0,0
48219,20190616,1,5,19,8.0,4.0,0
43623,20211209,3,13,20,0.0,3.0,0
38429,20181027,1,13,20,6.0,10.0,0
48405,20201014,2,17,16,0.0,0.0,0
33831,20180612,4,8,27,0.0,10.0,0
5921,20210404,1,3,15,0.0,8.0,0
16651,20180215,5,2,27,5.0,10.0,0
19199,20200807,2,11,14,5.0,7.0,0
34391,20180814,4,17,3,1.0,1.0,0
34756,20210223,2,5,10,3.0,9.0,0
32632,20181016,4,4,14,10.0,5.0,0
32296,20210113,2,18,8,1.0,5.0,0
35438,20180318,2,1,21,1.0,3.0,0
8548,20191113,5,7,4,6.0,2.0,0
41038,20190918,2,10,6,7.0,1.0,0
30442,20220412,1,12,14,5.0,5.0,0
40505,20220612,1,18,11,4.0,3.0,0
8101,20200610,7,2,23,5.0,4.0,0
15606,20190206,3,11,26,10.0,3.0,0
33114,20191227,1,21,5,8.0,3.0,0
15472,20201024,5,3,10,3.0,0.0,0
31528,20190711,5,22,8,3.0,7.0,0
49289,20210306,2,12,8,7.0,2.0,0
49112,20190926,3,14,23,2.0,3.0,0
9050,20200114,7,12,29,7.0,0.0,0
8213,20180905,6,14,2,1.0,0.0,0
10452,20190726,1,14,10,10.0,1.0,0
10149,20210128,2,8,22,7.0,8.0,1
22298,20200602,5,14,28,0.0,5.0,0
49555,20210307,5,20,17,5.0,0.0,0
30105,20220224,2,24,4,1.0,4.0,0
20570,20220208,4,17,24,1.0,8.0,0
36174,20190321,4,17,3,6.0,0.0,0
21855,20210216,4,11,24,8.0,3.0,0
28174,20211118,4,16,23,4.0,8.0,0
29869,20180903,7,14,26,3.0,3.0,0
30423,20190209,1,23,0,6.0,7.0,0
33362,20220621,6,8,17,2.0,2.0,0
21819,20180716,7,9,13,4.0,8.0,0
30877,20181005,5,13,23,8.0,7.0,1
48193,20190522,6,9,6,2.0,1.0,0
30776,20180923,2,2,28,4.0,2.0,0
28574,20180727,3,14,15,3.0,4.0,0
40048,20211009,6,12,10,0.0,6.0,0
45843,20180915,5,16,22,4.0,7.0,0
49418,20181008,2,2,6,0.0,7.0,0
8477,20191229,4,13,3,3.0,0.0,0
16911,20211216,7,15,23,6.0,5.0,0
6448,20180204,2,17,8,8.0,1.0,0
17792,20180530,6,10,6,2.0,10.0,0
47263,20181010,6,3,8,7.0,4.0,0
4398,20220406,3,15,8,3.0,7.0,0
2969,20210722,3,11,16,7.0,5.0,0
9724,20220420,4,18,27,0.0,10.0,0
10427,20200328,7,22,7,6.0,2.0,0
23686,20181204,1,15,5,10.0,9.0,1
16470,20220609,3,1,22,1.0,0.0,0
42300,20190831,2,14,13,2.0,0.0,0
27828,20211106,5,9,24,9.0,10.0,1
39216,20190323,2,22,12,5.0,6.0,0
40681,20220503,7,18,10,10.0,3.0,0
11635,20220523,4,1,12,6.0,9.0,0
34591,20190326,2,9,24,3.0,4.0,0
46492,20180721,2,17,26,3.0,7.0,0
18129,20210628,2,14,12,2.0,2.0,0
7515,20200827,1,2,9,1.0,6.0,0
40783,20191202,3,19,16,2.0,6.0,0
29980,20191105,2,13,21,6.0,3.0,0
18187,20200214,3,13,8,6.0,7.0,0
7831,20200805,7,17,24,6.0,3.0,0
6789,20201224,2,20,27,3.0,3.0,0
30727,20181020,5,22,25,9.0,5.0,0
30755,20190113,6,21,5,10.0,9.0,1
23444,20180913,1,21,9,1.0,6.0,0
32944,20210122,3,1,24,10.0,8.0,1
41112,20180330,2,14,4,4.0,10.0,0
5264,20210630,1,4,25,3.0,9.0,0
32521,20180329,2,10,18,7.0,2.0,0
36639,20220201,2,20,1,10.0,1.0,0
43433,20220405,5,13,25,6.0,2.0,0
41013,20210524,7,6,7,6.0,5.0,0
13696,20190907,5,24,9,10.0,9.0,1
42744,20200512,4,19,5,7.0,1.0,0
44687,20191009,5,11,29,0.0,9.0,0
45796,20190420,5,3,13,2.0,0.0,0
7310,20220519,5,14,20,9.0,5.0,0
13058,20200529,4,13,29,3.0,5.0,0
41966,20220416,2,7,1,6.0,10.0,0
7726,20200207,2,21,2,7.0,7.0,1
15509,20180218,7,14,18,8.0,6.0,0
33146,20220408,4,23,4,3.0,4.0,0
2152,20210604,2,23,16,1.0,9.0,0
6783,20200211,6,9,15,2.0,3.0,0
23709,20200104,7,22,21,5.0,7.0,0
9065,20211208,4,3,1,8.0,6.0,0
20048,20191208,6,17,14,1.0,9.0,0
39747,20211121,2,2,8,4.0,9.0,0
18748,20191203,5,22,13,1.0,9.0,0
1637,20190825,3,21,1,8.0,9.0,1
13849,20200223,5,22,5,6.0,9.0,0
22732,20200718,6,9,4,4.0,5.0,0
49364,20220525,5,5,7,10.0,4.0,0
1320,20190806,4,2,17,10.0,7.0,1
43080,20210709,2,23,17,2.0,10.0,0
36028,20220110,4,12,18,4.0,6.0,0
24987,20210320,7,1,11,8.0,9.0,1
2194,20210829,7,13,20,3.0,3.0,0
30875,20210827,2,14,18,9.0,7.0,1
40643,20200324,6,20,22,6.0,5.0,0
9882,20180315,6,1,30,2.0,7.0,0
16279,20180821,1,5,15,7.0,3.0,0
26566,20190119,5,19,11,7.0,10.0,1
23332,20211008,5,4,4,4.0,9.0,0
11954,20200712,2,20,12,6.0,3.0,0
39933,20180122,5,1,1,10.0,5.0,0
40753,20200909,6,2,16,5.0,4.0,0
47664,20190324,3,18,18,5.0,7.0,0
38910,20180908,6,9,8,3.0,8.0,0
10711,20180923,7,20,7,5.0,7.0,0
34302,20210128,2,23,21,3.0,1.0,0
2466,20210619,3,23,13,0.0,9.0,0
29561,20201120,6,16,9,4.0,8.0,0
35293,20210430,2,21,10,6.0,6.0,0
146,20191016,6,16,17,3.0,5.0,0
1540,20200427,3,2,25,5.0,0.0,0
22322,20180328,5,14,1,8.0,3.0,0
11109,20220118,7,18,6,10.0,7.0,1
44579,20220416,1,13,0,1.0,3.0,0
24589,20210217,4,5,7,7.0,0.0,0
27693,20220627,5,14,24,9.0,10.0,1
21460,20180627,3,10,21,4.0,7.0,0
1822,20180408,1,17,14,6.0,6.0,0
18832,20180616,6,13,4,0.0,7.0,0
28811,20210331,1,11,30,3.0,6.0,0
46396,20200512,1,16,30,3.0,0.0,0
46430,20190515,3,1,20,2.0,1.0,0
27625,20180509,1,20,5,9.0,7.0,1
13762,20180511,7,1,19,1.0,0.0,0
40658,20200426,3,24,2,4.0,4.0,0
19316,20210629,3,24,27,5.0,8.0,0
26451,20190518,5,14,28,10.0,9.0,1
42921,20211001,7,8,3,8.0,7.0,1
21571,20211028,7,22,12,4.0,4.0,0
21229,20200924,2,14,30,0.0,6.0,0
16299,20190107,2,12,15,1.0,7.0,0
39052,20190524,1,16,22,6.0,2.0,0
30818,20180922,7,4,10,1.0,5.0,0
33565,20210710,5,8,23,9.0,0.0,0
41647,20210619,3,22,9,0.0,1.0,0
33678,20180417,1,7,25,0.0,2.0,0
41162,20211116,5,19,24,6.0,5.0,0
48698,20190430,3,10,1,6.0,9.0,0
30674,20210128,7,23,19,3.0,0.0,0
11263,20210717,6,22,10,4.0,4.0,0
34301,20220515,5,2,13,2.0,9.0,0
40054,20190225,3,4,16,5.0,7.0,0
6329,20180413,5,24,15,7.0,2.0,0
15489,20191206,6,5,21,5.0,3.0,0
60,20210821,7,18,25,7.0,4.0,0
1922,20210223,2,6,25,6.0,4.0,0
35540,20180102,2,11,27,7.0,10.0,1
1141,20210622,5,4,29,1.0,3.0,0
4961,20190806,5,8,24,0.0,9.0,0
3097,20180824,3,24,28,9.0,10.0,1
30915,20200718,5,10,30,7.0,2.0,0
42212,20200526,7,10,19,7.0,5.0,0
22653,20210720,7,2,20,9.0,7.0,1
32505,20220414,3,2,9,0.0,4.0,0
18771,20190614,5,21,14,3.0,4.0,0
6547,20220622,4,24,16,7.0,7.0,1
43475,20200424,1,14,13,0.0,3.0,0
23328,20190223,6,18,13,0.0,2.0,0
38543,20180604,5,22,1,5.0,2.0,0
7378,20200826,2,16,10,5.0,4.0,0
45471,20200101,4,24,7,8.0,0.0,0
28204,20200123,3,14,14,10.0,8.0,1
2261,20190725,7,8,29,10.0,7.0,1
15557,20191030,4,21,20,7.0,3.0,0
19253,20200905,4,24,10,3.0,2.0,0
42379,20210319,2,19,17,3.0,3.0,0
18913,20210902,2,6,10,1.0,3.0,0
9116,20200506,4,24,24,7.0,6.0,0
7045,20200621,7,3,30,5.0,1.0,0
31256,20181219,2,22,16,9.0,9.0,1
35610,20180211,4,6,5,0.0,1.0,0
31522,20210521,6,19,25,1.0,8.0,0
48066,20200929,7,8,9,9.0,0.0,0
15214,20220226,5,23,14,0.0,3.0,0
3698,20191020,2,9,19,8.0,2.0,0
16370,20210724,4,1,15,7.0,5.0,0
33410,20180118,1,23,3,7.0,2.0,0
4162,20181223,7,21,20,1.0,9.0,0
40706,20191127,7,3,10,10.0,2.0,0
14797,20201224,6,20,3,9.0,6.0,0
505,20201120,1,11,30,1.0,8.0,0
5707,20200716,7,3,29,0.0,4.0,0
4262,20190830,6,11,12,5.0,10.0,0
38411,20210104,2,5,5,2.0,10.0,0
39581,20210519,6,6,23,4.0,10.0,0
13439,20180731,4,13,26,5.0,10.0,0
37741,20180224,2,2,24,1.0,0.0,0
2340,20210313,1,20,19,6.0,0.0,0
5283,20200828,6,5,27,8.0,2.0,0
13264,20220617,2,20,18,6.0,5.0,0
8505,20220216,5,11,4,5.0,10.0,0
47770,20180312,6,11,10,3.0,4.0,0
9767,20191007,4,24,18,2.0,3.0,0
31978,20190412,3,8,14,2.0,0.0,0
38537,20210622,2,19,22,8.0,5.0,0
11544,20210623,2,17,30,1.0,1.0,0
42065,20220302,3,2,25,7.0,1.0,0
30176,20190725,1,6,7,5.0,10.0,0
19542,20191123,6,8,24,4.0,0.0,0
38938,20220511,7,5,19,0.0,2.0,0
31453,20191126,1,3,22,5.0,5.0,0
12524,20220408,1,23,14,4.0,5.0,0
16347,20190710,4,13,29,1.0,10.0,0
26632,20200227,7,24,22,9.0,5.0,0
16154,20180602,1,9,27,10.0,7.0,1
5925,20200531,4,1,29,0.0,7.0,0
35056,20200426,7,23,9,9.0,9.0,1
33120,20200401,3,18,8,6.0,10.0,0
16425,20180612,2,15,6,2.0,0.0,0
36964,20220206,2,21,28,0.0,9.0,0
43365,20210528,5,1,11,0.0,5.0,0
7883,20211008,2,14,26,8.0,4.0,0
13010,20210425,4,13,29,10.0,3.0,0
23178,20190105,5,7,27,2.0,6.0,0
3122,20201215,7,10,30,8.0,2.0,0
27214,20190418,7,23,9,6.0,2.0,0
38918,20201104,2,2,17,2.0,2.0,0
10650,20190415,4,21,28,3.0,1.0,0
47253,20220130,3,7,26,6.0,8.0,0
47243,20200319,1,19,3,7.0,9.0,1
15017,20210824,7,12,18,8.0,2.0,0
7383,20201122,5,5,3,7.0,4.0,0
15672,20201007,1,24,0,1.0,0.0,0
46081,20181008,6,11,28,0.0,1.0,0
27344,20220603,6,14,23,9.0,1.0,0
33433,20190828,5,14,13,1.0,10.0,0
8642,20220407,1,7,22,4.0,10.0,0
48271,20200326,2,10,25,10.0,8.0,1
20352,20200530,4,16,10,6.0,1.0,0
33955,20180604,6,12,29,2.0,9.0,0
10400,20200707,6,13,13,10.0,2.0,0
21798,20200322,4,8,9,6.0,8.0,0
17778,20210627,2,16,11,10.0,0.0,0
39262,20180705,6,2,23,3.0,0.0,0
32348,20191010,7,3,21,10.0,3.0,0
8594,20190705,6,10,15,0.0,2.0,0
16758,20200315,2,17,29,8.0,5.0,0
46914,20210218,1,15,17,4.0,8.0,0
10282,20210526,6,3,14,7.0,4.0,0
31504,20190918,1,2,23,1.0,2.0,0
32355,20200708,1,15,11,8.0,7.0,1
2756,20190919,7,11,16,10.0,8.0,1
6472,20180706,2,8,17,5.0,5.0,0
19629,20200620,7,23,7,9.0,3.0,0
24271,20191005,3,1,24,6.0,9.0,0
27287,20180507,2,11,28,1.0,3.0,0
36041,20200903,2,10,29,5.0,1.0,0
7032,20220327,1,9,25,9.0,7.0,1
32498,20220613,7,19,25,5.0,5.0,0
26764,20200504,6,19,0,5.0,5.0,0
45716,20210912,5,11,14,7.0,1.0,0
22120,20200423,2,14,11,2.0,3.0,0
668,20200202,4,20,0,6.0,4.0,0
33811,20190914,5,17,9,8.0,0.0,0
14474,20201201,1,24,21,7.0,5.0,0
4170,20180806,2,11,7,8.0,4.0,0
18243,20210803,1,8,22,10.0,2.0,0
77,20200420,7,14,21,6.0,0.0,0
13348,20210803,1,17,19,3.0,6.0,0
22099,20210518,3,9,29,2.0,9.0,0
31133,20220506,1,22,3,10.0,8.0,1
29554,20200625,7,13,25,4.0,5.0,0
45103,20191105,4,18,17,8.0,9.0,1
39006,20190812,6,16,21,1.0,5.0,0
12080,20180903,3,7,28,5.0,9.0,0
3501,20210611,3,1,5,4.0,3.0,0
232,20200105,7,1,11,1.0,8.0,0
6807,20210207,7,17,26,3.0,9.0,0
7172,20190308,1,22,27,6.0,9.0,0
33625,20190709,1,17,29,6.0,1.0,0
18835,20210811,3,7,20,1.0,5.0,0
5133,20200813,5,16,7,3.0,8.0,0
8525,20190422,1,16,22,2.0,3.0,0
12803,20190313,5,8,17,10.0,1.0,0
28426,20211208,4,24,16,9.0,4.0,0
17833,20211111,7,18,29,1.0,10.0,0
15722,20211007,7,15,15,9.0,9.0,1
1269,20200105,1,4,1,5.0,0.0,0
46507,20210204,3,20,28,2.0,9.0,0
34584,20180629,3,7,6,5.0,9.0,0
1665,20201213,5,17,6,3.0,0.0,0
4703,20200518,5,14,0,9.0,2.0,0
41901,20220504,4,7,20,1.0,4.0,0
10945,20190919,4,19,5,3.0,7.0,0
17459,20201224,4,10,24,8.0,7.0,1
10789,20210126,7,24,21,6.0,2.0,0
4826,20210726,6,14,22,7.0,2.0,0
18944,20210325,7,5,0,1.0,4.0,0
9060,20200909,2,13,1,3.0,4.0,0
21677,20180312,2,6,7,4.0,0.0,0
42550,20190421,6,14,5,3.0,9.0,0
43164,20191025,3,18,15,3.0,3.0,0
9845,20190122,5,9,25,6.0,3.0,0
9452,20200302,2,18,15,6.0,9.0,0
12547,20190601,2,11,5,1.0,2.0,0
34611,20201213,6,17,20,7.0,0.0,0
267,20190705,2,20,17,10.0,0.0,0
22790,20201211,3,9,5,10.0,7.0,1
48055,20200811,5,6,29,8.0,4.0,0
40322,20211003,6,18,28,0.0,4.0,0
280,20190331,6,10,17,5.0,6.0,0
23298,20181023,7,22,11,3.0,6.0,0
19728,20220214,5,3,18,8.0,6.0,0
32234,20190807,4,17,7,4.0,5.0,0
990,20200624,1,13,19,4.0,8.0,0
4411,20220321,5,24,9,0.0,4.0,0
24249,20211108,4,2,5,4.0,7.0,0
28835,20211016,2,15,29,7.0,8.0,1
4830,20211111,3,9,10,3.0,9.0,0
18591,20200414,6,5,26,7.0,9.0,1
22185,20201022,6,3,24,8.0,10.0,1
426,20201023,1,21,30,6.0,3.0,0
5110,20190730,5,11,7,4.0,0.0,0
799,20211209,1,2,28,1.0,10.0,0
5414,20210327,7,24,24,6.0,10.0,0
3411,20181001,6,4,5,4.0,10.0,0
12597,20180429,1,1,10,9.0,3.0,0
11014,20200914,5,16,3,5.0,9.0,0
36487,20180224,1,6,13,2.0,6.0,0
44496,20180109,3,13,18,8.0,9.0,1
31793,20181202,5,3,9,9.0,0.0,0
38823,20180502,7,15,2,4.0,6.0,0
38972,20190304,6,1,5,6.0,6.0,0
44857,20191115,6,16,11,2.0,0.0,0
34683,20180704,4,13,19,5.0,4.0,0
18897,20181125,2,15,21,0.0,5.0,0
20376,20210504,7,4,4,5.0,8.0,0
47618,20190130,5,11,20,10.0,0.0,0
32429,20200825,3,17,27,5.0,2.0,0
9494,20181222,2,10,4,7.0,6.0,0
24848,20210529,3,23,17,2.0,7.0,0
43549,20191010,2,8,19,5.0,6.0,0
20626,20210808,5,2,28,8.0,5.0,0
5818,20181019,6,2,2,5.0,10.0,0
40305,20201220,2,24,3,6.0,3.0,0
47029,20180902,5,6,23,7.0,7.0,1
20673,20200323,3,10,7,10.0,2.0,0
45807,20180530,7,22,17,9.0,6.0,0
3519,20210612,7,22,10,8.0,2.0,0
29357,20211014,3,12,22,9.0,2.0,0
38916,20210821,3,20,2,7.0,5.0,0
17062,20210927,3,4,23,8.0,0.0,0
33891,20190223,7,13,19,4.0,9.0,0
10292,20220102,4,18,13,3.0,8.0,0
30252,20211118,7,23,17,10.0,9.0,1
10434,20201015,4,24,16,10.0,7.0,1
11011,20201112,2,8,26,6.0,10.0,0
4275,20220529,5,6,11,7.0,9.0,1
21625,20191018,2,12,11,10.0,6.0,0
7863,20200327,4,1,8,7.0,0.0,0
23640,20200615,7,12,14,2.0,0.0,0
42926,20191019,2,13,24,8.0,5.0,0
3813,20200122,3,15,20,4.0,10.0,0
48150,20211202,3,13,14,8.0,7.0,1
43262,20210105,6,13,20,3.0,5.0,0
7274,20200919,7,1,16,4.0,0.0,0
32991,20200216,2,3,1,7.0,3.0,0
46319,20210713,2,4,7,10.0,5.0,0
2888,20190325,5,14,16,7.0,3.0,0
29677,20190523,6,13,8,6.0,7.0,0
48935,20191025,1,20,12,5.0,3.0,0
47261,20220512,6,13,15,3.0,3.0,0
21123,20200328,3,13,14,8.0,7.0,1
29182,20180901,2,20,0,6.0,4.0,0
16335,20200121,1,7,30,7.0,10.0,1
1839,20210906,3,3,5,4.0,9.0,0
10288,20180216,6,20,27,1.0,9.0,0
8313,20181205,3,11,25,3.0,0.0,0
20203,20201211,3,7,16,9.0,9.0,1
47048,20191012,3,5,8,9.0,3.0,0
32936,20211223,6,24,17,6.0,3.0,0
15775,20200226,7,24,30,3.0,6.0,0
7752,20210925,1,11,16,10.0,1.0,0
18469,20190918,4,15,25,5.0,6.0,0
7527,20220331,7,7,29,7.0,3.0,0
22290,20200622,3,12,28,10.0,3.0,0
2957,20190514,4,6,5,4.0,2.0,0
37717,20210125,1,16,15,10.0,2.0,0
10905,20190415,4,6,20,0.0,2.0,0
2514,20210226,4,10,12,9.0,3.0,0
7080,20201219,3,23,27,4.0,7.0,0
48346,20180329,1,16,29,0.0,7.0,0
23404,20191017,2,18,5,10.0,1.0,0
31326,20220616,6,14,19,7.0,5.0,0
2975,20220517,1,9,26,6.0,0.0,0
39143,20180215,1,3,13,5.0,8.0,0
44033,20191004,5,14,5,8.0,3.0,0
5881,20190826,2,23,10,1.0,6.0,0
15715,20190917,2,21,3,6.0,7.0,0
6113,20190912,7,14,12,10.0,3.0,0
11683,20220519,1,13,29,3.0,6.0,0
48558,20220211,3,13,12,2.0,10.0,0
45725,20210716,4,21,25,4.0,3.0,0
42966,20180204,2,17,30,1.0,2.0,0
1803,20201229,3,17,8,10.0,8.0,1
38944,20191227,6,23,4,2.0,0.0,0
24241,20211012,6,9,15,4.0,10.0,0
23664,20180222,6,19,0,0.0,9.0,0
3434,20180109,6,2,5,0.0,5.0,0
33183,20180307,7,5,24,0.0,6.0,0
19167,20210612,7,1,20,4.0,9.0,0
19907,20191205,2,13,21,1.0,6.0,0
9610,20220619,7,23,2,1.0,3.0,0
6694,20200114,5,13,25,7.0,8.0,1
44430,20191008,1,24,23,8.0,6.0,0
35720,20211214,5,2,25,9.0,0.0,0
10115,20180303,4,9,11,8.0,3.0,0
45618,20211212,6,24,16,4.0,0.0,0
41022,20180628,6,19,9,2.0,10.0,0
46453,20220302,3,18,30,2.0,8.0,0
40383,20210822,7,15,26,6.0,7.0,0
5210,20180411,5,22,29,10.0,1.0,0
38179,20201008,3,19,18,2.0,3.0,0
22541,20200111,7,12,15,1.0,5.0,0
48841,20210903,6,19,6,4.0,0.0,0
41946,20180414,1,14,20,4.0,6.0,0
49023,20210503,4,5,30,4.0,2.0,0
21378,20210304,7,7,5,7.0,6.0,0
22527,20190502,5,15,15,4.0,8.0,0
29167,20190911,2,7,8,0.0,0.0,0
3729,20181028,3,6,17,10.0,10.0,1
43202,20200913,4,13,3,8.0,4.0,0
